n;rounds;time
600;42;0.000190664
600;44;0.000206007
600;54;0.000155432
600;50;0.000154911
600;39;0.000152175
600;43;0.000193183
600;38;0.00015464
600;39;0.000151495
600;47;0.000152576
600;50;0.000166192
600;59;0.000152016
600;50;0.000150703
600;45;0.000150242
600;47;0.000150994
600;44;0.000146034
600;52;0.000168597
600;51;0.000150523
600;53;0.000155692
600;49;0.000163467
600;43;0.000159129
600;43;0.000150823
600;40;0.000150242
600;53;0.000168096
600;46;0.000151274
600;47;0.000151795
600;47;0.000156083
600;55;0.000150102
600;54;0.000149752
600;48;0.000166733
600;40;0.000149591
600;45;0.000150372
600;40;0.000149902
600;51;0.000150482
600;41;0.000150423
600;45;0.000149961
600;43;0.000191159
600;44;0.000151805
600;41;0.000149862
600;35;0.000151053
600;39;0.00014915
600;43;0.000162775
600;43;0.000148729
600;46;0.000147416
600;46;0.000149962
600;38;0.00014887
600;39;0.000148569
600;45;0.000167164
600;40;0.000151704
600;36;0.000149911
600;37;0.000148439
600;45;0.000149611
600;48;0.000147557
600;45;0.00014933
600;45;0.000165171
600;40;0.00014929
600;43;0.000147126
600;46;0.000147257
600;53;0.000148809
600;50;0.000148138
600;39;0.000161443
600;45;0.000148769
600;40;0.000147367
600;39;0.000150032
600;34;0.000148048
600;46;0.000148358
600;45;0.00020217
600;41;0.000155903
600;48;0.000153047
600;45;0.000150212
600;54;0.000151395
600;45;0.000153929
600;49;0.000152316
600;47;0.000168606
600;54;0.000155172
600;46;0.000150553
600;50;0.000151314
600;44;0.000152837
600;39;0.000151294
600;48;0.000165621
600;52;0.000153238
600;50;0.000150683
600;48;0.000150893
600;47;0.000150473
600;43;0.000150222
600;41;0.000153278
600;51;0.000214132
600;46;0.000150923
600;41;0.000150513
600;53;0.000149871
600;57;0.000150672
600;48;0.00014913
600;37;0.000167745
600;44;0.000150652
600;55;0.000159639
600;37;0.000206578
600;44;0.000232366
600;47;0.000156333
600;42;0.000152146
600;42;0.000151655
600;36;0.000165861
600;58;0.000158387
600;58;0.000152356
600;48;0.000150242
600;45;0.000151625
