n;rounds;depth;time
2600;89;88;0.000713267
2600;84;83;0.000703539
2600;92;91;0.000687608
2600;90;89;0.001065499
2600;101;99;0.000831257
2600;101;99;0.000760184
2600;67;65;0.000869949
2600;63;61;0.000753131
2600;93;91;0.00077355
2600;90;89;0.000796643
2600;77;76;0.000727003
2600;79;78;0.001792489
2600;76;75;0.000748593
2600;75;73;0.000925013
2600;80;79;0.000751699
2600;75;73;0.000727453
2600;64;63;0.001069294
2600;74;73;0.000829035
2600;67;66;0.000703037
2600;54;52;0.000790101
2600;74;73;0.000723897
2600;91;90;0.000722524
2600;72;70;0.000706364
2600;72;70;0.000743183
2600;88;86;0.000793197
2600;72;71;0.00068318
2600;56;54;0.000787376
2600;76;75;0.000745417
2600;77;76;0.000750987
2600;66;65;0.000753211
2600;72;71;0.000764853
2600;74;73;0.000806802
2600;86;85;0.000724307
2600;76;75;0.000820478
2600;67;65;0.000809226
2600;57;56;0.000776755
2600;61;60;0.00072552
2600;72;71;0.001036144
2600;87;86;0.00098885
2600;53;51;0.000824866
2600;83;81;0.000721272
2600;80;77;0.000717845
2600;77;74;0.000795942
2600;74;72;0.000734587
2600;57;54;0.000803095
2600;77;74;0.000904545
2600;52;50;0.000782236
2600;85;83;0.000818424
2600;60;58;0.000712806
2600;62;60;0.000934537
2600;62;60;0.000768374
2600;87;85;0.00067775
2600;66;64;0.000680375
2600;68;66;0.000714128
2600;71;68;0.000689442
2600;82;80;0.000751348
2600;72;70;0.000884958
2600;67;65;0.000791534
2600;82;80;0.000726722
2600;85;83;0.000724438
2600;68;66;0.000721812
2600;66;63;0.000716142
2600;67;65;0.000776675
2600;66;64;0.000888816
2600;74;71;0.000744415
2600;58;55;0.000782716
2600;89;86;0.000870331
2600;78;76;0.001186694
2600;79;77;0.000780643
2600;77;75;0.000871002
2600;67;65;0.000739747
2600;86;84;0.000697076
2600;84;82;0.000715241
2600;79;77;0.000713647
2600;86;84;0.000724358
2600;71;69;0.00069383
2600;72;70;0.000766847
2600;66;64;0.000702175
2600;67;65;0.000666719
2600;84;81;0.00071528
2600;80;78;0.000704731
2600;76;73;0.000740097
2600;65;63;0.000690875
2600;83;81;0.000711063
2600;78;75;0.000747671
2600;73;71;0.000776445
2600;67;64;0.000763541
2600;83;80;0.000731241
2600;61;58;0.000702566
2600;61;59;0.001193627
2600;67;64;0.000695313
2600;79;76;0.000766978
2600;64;61;0.000897692
2600;73;70;0.000753142
2600;64;62;0.000731761
2600;71;68;0.00068317
2600;87;85;0.000706764
2600;75;73;0.000632575
2600;63;61;0.000578023
2600;76;73;0.000756488
2600;69;66;0.000706554
2600;78;77;0.00077894
2600;68;67;0.000723376
2600;71;70;0.000711013
2600;106;105;0.000710441
2600;73;72;0.000714589
2600;79;76;0.000760785
2600;77;74;0.000687739
2600;77;76;0.000716293
2600;67;64;0.000712495
2600;77;76;0.00080011
2600;106;103;0.000691866
2600;90;87;0.000737632
2600;74;71;0.000719208
2600;62;61;0.001179931
2600;75;72;0.000755286
2600;64;63;0.000727072
2600;65;64;0.000759804
2600;65;64;0.000754163
2600;98;95;0.000826609
2600;74;70;0.000778219
2600;70;67;0.00069921
2600;97;94;0.000787025
2600;93;90;0.000984986
2600;66;62;0.000792385
2600;65;62;0.000701986
2600;101;98;0.000722824
2600;64;63;0.00075178
2600;78;75;0.000771064
2600;97;93;0.000856235
2600;93;91;0.00071472
2600;71;69;0.000746228
2600;66;64;0.000765455
2600;79;75;0.000683771
2600;95;91;0.000748352
2600;93;91;0.000738695
2600;73;71;0.000718997
2600;90;86;0.000697147
2600;99;97;0.000741289
2600;57;53;0.000754083
2600;93;91;0.0007146
2600;80;76;0.000704069
2600;90;86;0.000691867
2600;98;96;0.000752721
2600;78;74;0.000696987
2600;84;80;0.000705863
2600;77;73;0.000764895
2600;100;98;0.000899253
2600;65;61;0.000871633
2600;80;78;0.000706013
2600;67;65;0.000737332
2600;79;77;0.000708188
2600;77;73;0.000817622
2600;71;67;0.000692859
2600;81;79;0.00073098
2600;81;77;0.000778068
2600;84;80;0.000818644
2600;73;69;0.000731391
2600;79;75;0.001096094
2600;64;62;0.000785572
2600;69;67;0.000690604
2600;74;72;0.000738284
2600;70;68;0.000737472
2600;73;71;0.000791574
2600;87;85;0.000823853
2600;76;74;0.000749555
2600;87;85;0.000733143
2600;72;70;0.000768871
2600;72;70;0.000829004
2600;81;79;0.00075292
2600;53;51;0.000731551
2600;67;65;0.000755526
2600;80;78;0.001453834
2600;56;54;0.000729217
2600;83;81;0.001122974
2600;82;80;0.000800501
2600;81;79;0.000821469
2600;98;96;0.000701866
2600;84;82;0.00072028
2600;70;68;0.000712305
2600;67;65;0.000686727
2600;66;64;0.000694802
2600;65;63;0.000814527
2600;80;78;0.000782316
2600;93;91;0.00072046
2600;97;95;0.000728827
2600;81;79;0.00075208
2600;67;65;0.000730769
2600;76;74;0.000769803
2600;62;61;0.000833873
2600;68;66;0.000714659
2600;59;57;0.000697588
2600;70;69;0.000672831
2600;81;80;0.000713467
2600;60;59;0.000707266
2600;81;80;0.000698599
2600;83;81;0.000787716
2600;68;67;0.000713888
2600;72;71;0.000718357
2600;67;66;0.000712004
2600;57;55;0.000770394
2600;78;76;0.000712295
2600;77;75;0.000739356
2600;68;66;0.000697077
2600;50;48;0.000739575
2600;72;70;0.000711183
2600;81;80;0.000669795
2600;69;68;0.000772046
2600;57;55;0.000790362
2600;75;74;0.000756207
2600;61;59;0.000695343
2600;75;74;0.001120621
2600;77;76;0.000709489
2600;75;73;0.000727022
2600;68;66;0.001036162
2600;83;82;0.000740338
2600;68;67;0.000688129
2600;60;58;0.000943028
2600;56;55;0.000719659
2600;78;76;0.000866213
2600;85;83;0.000694752
2600;70;68;0.000768811
2600;104;103;0.000896611
2600;73;72;0.000758962
2600;84;82;0.000748824
2600;68;67;0.000896522
2600;88;86;0.000770874
2600;88;87;0.001201782
2600;79;77;0.000701194
2600;92;91;0.001060155
2600;99;98;0.000996309
2600;72;71;0.000759684
2600;77;76;0.000740596
2600;86;84;0.000696396
2600;105;104;0.00074766
2600;97;96;0.00082643
2600;63;62;0.000740898
2600;80;79;0.000696225
2600;84;82;0.000707897
2600;81;79;0.000735328
2600;85;83;0.000733736
2600;105;104;0.000750075
2600;106;105;0.000753982
2600;71;70;0.00074126
2600;72;71;0.000682669
2600;69;67;0.000723054
2600;91;89;0.000746911
2600;92;91;0.000735958
2600;75;73;0.000689291
2600;78;76;0.001562597
2600;64;62;0.000813204
2600;70;68;0.000712806
2600;82;80;0.000748102
2600;64;62;0.000725879
2600;77;75;0.000844935
2600;71;69;0.000705382
2600;61;59;0.000723074
2600;72;70;0.000783139
2600;78;76;0.000773739
2600;72;70;0.000698098
2600;72;70;0.000724078
2600;85;83;0.000740657
2600;62;60;0.000701776
2600;67;65;0.000764012
2600;63;61;0.000734055
2600;77;75;0.000813084
2600;58;56;0.000703409
2600;63;61;0.000749935
2600;64;62;0.000729738
2600;62;60;0.00072029
2600;65;63;0.000788448
2600;84;82;0.000765184
2600;70;68;0.00072031
2600;56;54;0.000735829
2600;64;62;0.000791714
2600;70;68;0.000700563
2600;74;72;0.00072574
2600;72;70;0.000766339
2600;71;69;0.000697167
2600;66;64;0.000818795
2600;71;68;0.000899346
2600;73;70;0.000782807
2600;64;62;0.000770053
2600;52;50;0.002130863
2600;63;60;0.00084781
2600;52;50;0.000717034
2600;64;62;0.000904725
2600;73;70;0.000756098
2600;55;53;0.000785351
2600;79;76;0.000696135
2600;66;64;0.000721502
2600;68;65;0.000836136
2600;88;85;0.000800351
2600;73;70;0.000790831
2600;60;57;0.000694451
2600;58;55;0.000723076
2600;68;65;0.000710411
2600;83;80;0.000685796
2600;80;77;0.000896921
2600;66;63;0.000727293
2600;54;51;0.00074169
2600;92;89;0.000696285
2600;55;53;0.00077909
2600;72;69;0.000855894
2600;78;76;0.000867566
2600;85;82;0.000716854
2600;68;65;0.000860252
2600;74;71;0.000716744
2600;65;63;0.00071516
2600;90;86;0.000872595
2600;71;68;0.000789048
2600;74;70;0.000763521
2600;80;76;0.000777758
2600;78;74;0.000836909
2600;72;69;0.000761978
2600;78;74;0.000769682
2600;62;59;0.000724888
2600;79;75;0.000819927
2600;66;62;0.000751598
2600;91;87;0.000774401
2600;81;77;0.000790732
2600;78;75;0.000728165
2600;72;68;0.000706344
2600;97;93;0.000728936
2600;84;81;0.000887573
2600;75;71;0.000729878
2600;71;67;0.000728576
2600;79;75;0.000716473
2600;77;73;0.000712846
2600;79;75;0.000706754
2600;73;69;0.000729347
2600;72;69;0.000712545
2600;71;68;0.000729498
2600;89;85;0.00073662
2600;97;93;0.000740708
2600;70;66;0.000704
2600;84;81;0.00069889
2600;78;74;0.001003021
2600;85;81;0.000765324
2600;86;85;0.000835325
2600;93;92;0.000862346
2600;89;86;0.000780312
2600;61;58;0.002244311
2600;100;97;0.001137201
2600;80;79;0.000930438
2600;71;70;0.000781434
2600;73;72;0.000741148
2600;89;88;0.000768801
2600;56;53;0.000904014
2600;91;88;0.000713167
2600;76;75;0.001954838
2600;73;72;0.000748092
2600;80;79;0.000839965
2600;94;91;0.001012883
2600;82;81;0.00079495
2600;79;78;0.000801792
2600;70;69;0.000795891
2600;85;82;0.000718897
2600;71;70;0.000739646
2600;97;96;0.000726572
2600;70;69;0.000700242
2600;81;80;0.001082117
2600;99;96;0.000784349
2600;79;78;0.000727984
2600;93;90;0.00072053
2600;81;80;0.0035382
2600;78;77;0.00111527
2600;99;98;0.000749535
2600;81;80;0.000962043
2600;112;111;0.001039437
2600;142;141;0.0007684
2600;139;138;0.000712856
2600;140;139;0.000915335
2600;149;148;0.000717905
2600;153;152;0.000700223
2600;122;121;0.000808625
2600;161;160;0.000875641
2600;164;163;0.002340686
2600;99;98;0.001088479
2600;114;113;0.000814176
2600;137;136;0.000743474
2600;129;128;0.000825566
2600;127;126;0.000788559
2600;95;94;0.000681086
2600;115;114;0.000744816
2600;128;127;0.000740328
2600;119;118;0.000711934
2600;100;99;0.000700593
2600;128;127;0.00073634
2600;121;120;0.000730709
2600;130;129;0.000694161
2600;137;136;0.00078374
2600;144;143;0.000819796
2600;115;114;0.000747932
2600;134;133;0.000729918
2600;160;159;0.000722945
2600;85;84;0.000827891
2600;128;127;0.000715291
2600;127;126;0.000708858
2600;101;99;0.000802293
2600;73;72;0.000797265
2600;90;89;0.000759984
2600;81;79;0.000731912
2600;103;101;0.000751649
2600;92;90;0.000723997
2600;112;110;0.000714749
2600;89;87;0.000766086
2600;63;61;0.000745107
2600;86;84;0.000760254
2600;70;68;0.0006938
2600;96;95;0.000878476
2600;78;77;0.000729467
2600;68;66;0.000785372
2600;91;89;0.000800481
2600;85;84;0.000791533
2600;87;86;0.000785723
2600;95;94;0.00080053
2600;82;81;0.000728385
2600;79;78;0.000713657
2600;62;61;0.000820828
2600;88;86;0.000791753
2600;83;82;0.000731731
2600;76;74;0.000828253
2600;101;99;0.000700473
2600;63;61;0.00119048
2600;66;65;0.000822442
2600;67;66;0.000723305
2600;92;90;0.000724879
2600;75;74;0.000696305
2600;62;61;0.000856725
2600;53;52;0.000717194
2600;65;64;0.000709038
2600;56;55;0.000737553
2600;74;71;0.000907441
2600;61;60;0.000739446
2600;74;71;0.000722023
2600;75;74;0.000707295
2600;71;68;0.00068836
2600;53;52;0.000657772
2600;65;64;0.000708878
2600;61;60;0.000745477
2600;56;55;0.000704581
2600;72;69;0.000708758
2600;63;62;0.000742402
2600;74;71;0.000706334
2600;63;62;0.000705692
2600;58;55;0.000781064
2600;82;81;0.000685605
2600;77;74;0.00070947
2600;63;62;0.00070442
2600;63;62;0.000687458
2600;66;65;0.000723035
2600;81;78;0.000739996
2600;47;44;0.000737973
2600;55;54;0.000707456
2600;74;73;0.00104055
2600;76;75;0.000858298
2600;70;67;0.000739216
2600;59;58;0.000740598
2600;62;61;0.000820617
2600;69;68;0.000580558
2600;73;72;0.000586709
2600;65;64;0.000601667
2600;65;64;0.000591048
2600;67;66;0.000567363
2600;54;53;0.000591789
2600;74;73;0.000583593
2600;66;65;0.000570479
2600;67;66;0.000585006
2600;71;70;0.000562895
2600;76;75;0.000603571
2600;73;72;0.000600866
2600;65;64;0.001410604
2600;81;80;0.000719318
2600;73;72;0.000759163
2600;57;56;0.000814326
2600;81;80;0.000725179
2600;61;60;0.000745797
2600;68;67;0.000694983
2600;63;62;0.000632535
2600;73;72;0.000606767
2600;87;86;0.00057092
2600;67;66;0.000610855
2600;76;75;0.000566522
2600;61;60;0.00059761
2600;76;75;0.000566963
2600;59;58;0.000579366
2600;71;70;0.000598551
2600;64;63;0.00056538
2600;78;74;0.000787366
2600;79;75;0.000734045
2600;102;98;0.000822832
2600;72;68;0.000729948
2600;75;71;0.000680856
2600;97;93;0.00069366
2600;98;94;0.000820087
2600;82;81;0.000676217
2600;75;71;0.000765946
2600;118;114;0.000815238
2600;72;68;0.000715671
2600;86;82;0.000687819
2600;84;80;0.000783769
2600;93;92;0.000726562
2600;109;105;0.000826529
2600;66;62;0.000931757
2600;75;71;0.000687989
2600;98;94;0.000685916
2600;106;102;0.000744915
2600;100;96;0.000696836
2600;78;74;0.000595515
2600;72;68;0.000630822
2600;90;86;0.000742111
2600;88;87;0.00058155
2600;75;71;0.000580368
2600;89;88;0.000566462
2600;78;74;0.000587891
2600;102;98;0.00056067
2600;99;98;0.000820298
2600;114;113;0.000700332
2600;91;89;0.00064018
2600;73;71;0.000585708
2600;67;65;0.000582592
2600;80;78;0.000563546
2600;85;82;0.000619712
2600;63;61;0.000572112
2600;85;83;0.00063491
2600;74;72;0.000586229
2600;84;81;0.00056548
2600;75;73;0.000586479
2600;89;87;0.000563255
2600;82;80;0.000625722
2600;99;97;0.000599003
2600;91;89;0.000646752
2600;87;85;0.000590327
2600;83;81;0.000900157
2600;91;89;0.000980968
2600;81;79;0.000777777
2600;78;76;0.000722895
2600;82;80;0.000775704
2600;84;82;0.000831248
2600;64;62;0.000825637
2600;77;75;0.00082181
2600;105;102;0.000750055
2600;82;80;0.000726641
2600;88;86;0.000719127
2600;85;83;0.000774482
2600;79;77;0.000930333
2600;94;91;0.0008431
2600;71;69;0.00076867
2600;62;60;0.000788017
2600;76;75;0.000695023
2600;69;68;0.000744074
2600;89;88;0.00070413
2600;78;77;0.000784009
2600;67;65;0.000753852
2600;89;88;0.000696355
2600;84;83;0.000706143
2600;81;80;0.00074174
2600;78;76;0.000686136
2600;77;75;0.001145767
2600;95;94;0.000815529
2600;97;95;0.000746329
2600;76;75;0.00071466
2600;83;81;0.000673292
2600;80;79;0.00069916
2600;86;85;0.000716583
2600;84;83;0.000715301
2600;65;63;0.000701665
2600;98;97;0.000690063
2600;77;76;0.000835947
2600;89;88;0.000690454
2600;102;100;0.000697307
2600;73;72;0.000716833
2600;92;90;0.000697077
2600;74;73;0.000723225
2600;73;72;0.000700403
2600;70;68;0.000710933
2600;89;88;0.000871382
2600;66;65;0.000684913
2600;66;65;0.000687909
2600;59;57;0.000566822
2600;56;54;0.000708518
2600;77;76;0.000814817
2600;63;61;0.000721331
2600;64;63;0.000707796
2600;54;52;0.000801632
2600;67;65;0.000721051
2600;50;49;0.000703899
2600;66;65;0.000806071
2600;72;71;0.00075219
2600;74;73;0.00070444
2600;59;57;0.000728626
2600;62;60;0.000766246
2600;57;55;0.000715621
2600;72;71;0.000702677
2600;79;77;0.000695874
2600;61;59;0.001146658
2600;72;71;0.000798586
2600;61;59;0.000733174
2600;61;60;0.000720319
2600;48;46;0.000753211
2600;71;70;0.000692298
2600;49;47;0.000723375
2600;55;53;0.000688591
2600;50;48;0.00056008
2600;60;59;0.000579556
2600;66;65;0.000561242
2600;62;61;0.00058181
2600;47;45;0.000592561
2600;76;75;0.001064124
2600;69;68;0.000610244
2600;94;93;0.0006937
2600;79;78;0.000649086
2600;76;75;0.000566171
2600;78;77;0.000602789
2600;77;76;0.000562935
2600;79;78;0.000675235
2600;74;73;0.000589916
2600;80;79;0.00056572
2600;71;70;0.000617157
2600;87;86;0.000596478
2600;91;90;0.000607619
2600;97;96;0.000582982
2600;76;75;0.000563687
2600;71;70;0.000583233
2600;75;74;0.000570259
2600;74;73;0.000578474
2600;88;87;0.000577422
2600;89;88;0.000621445
2600;69;68;0.000630021
2600;62;61;0.000635381
2600;81;80;0.000771535
2600;90;89;0.00064002
2600;71;70;0.000584466
2600;74;73;0.000589024
2600;81;80;0.000591108
2600;71;70;0.000569717
2600;80;79;0.000644077
2600;82;81;0.000612638
2600;62;59;0.001014282
2600;80;79;0.000801632
2600;71;70;0.000801152
2600;84;81;0.000698258
2600;74;71;0.000802994
2600;75;72;0.000574296
2600;76;73;0.000583083
2600;74;73;0.000610965
2600;69;68;0.000563135
2600;74;73;0.000617578
2600;78;77;0.000580037
2600;56;54;0.000577843
2600;86;83;0.00057636
2600;66;63;0.000561473
2600;72;69;0.000591979
2600;75;74;0.000567373
2600;56;53;0.000571821
2600;77;74;0.000560621
2600;76;75;0.000587842
2600;69;66;0.000589234
2600;65;64;0.000567173
2600;77;76;0.000607008
2600;72;71;0.000556613
2600;73;72;0.000867265
2600;61;59;0.000717515
2600;75;72;0.000681748
2600;57;53;0.000780488
2600;80;77;0.000711533
2600;69;66;0.000794534
2600;68;67;0.00074708
2600;77;75;0.000657322
2600;65;63;0.000607899
2600;63;61;0.0005979
2600;73;71;0.000566482
2600;65;63;0.000692037
2600;55;53;0.000575178
2600;73;71;0.00058179
2600;64;62;0.000584766
2600;68;66;0.00056539
2600;70;68;0.000644578
2600;49;47;0.00062438
2600;63;61;0.000660689
2600;65;63;0.000610223
2600;65;63;0.000702026
2600;71;69;0.000572203
2600;56;54;0.000587982
2600;74;72;0.000610594
2600;74;72;0.000579346
2600;80;78;0.000569778
2600;71;69;0.00058184
2600;59;57;0.000580138
2600;65;63;0.000633567
2600;63;61;0.000607389
2600;65;63;0.000566441
2600;75;73;0.000585418
2600;79;77;0.000595926
2600;70;68;0.000644257
2600;69;67;0.000580228
2600;64;62;0.000564948
2600;82;80;0.000582231
2600;55;51;0.000875831
2600;54;50;0.000741951
2600;65;61;0.000715441
2600;74;70;0.000684984
2600;78;74;0.000702376
2600;57;53;0.000750657
2600;62;58;0.000733936
2600;77;73;0.000732362
2600;57;53;0.00075763
2600;68;64;0.000710451
2600;71;67;0.000695614
2600;75;71;0.000704896
2600;72;69;0.000627606
2600;74;70;0.0006243
2600;77;73;0.000591749
2600;58;54;0.000578003
2600;63;59;0.00074184
2600;58;54;0.000793387
2600;61;57;0.000712069
2600;65;61;0.000568105
2600;72;68;0.000591929
2600;61;57;0.000577082
2600;71;67;0.000649157
2600;56;52;0.000587501
2600;70;66;0.000563456
2600;62;58;0.000592891
2600;55;51;0.000622607
2600;60;56;0.000606667
2600;57;53;0.000600015
2600;64;60;0.000600435
2600;112;110;0.000770855
2600;103;99;0.000767609
2600;103;101;0.000591328
2600;106;104;0.000654577
2600;118;114;0.000779611
2600;108;104;0.001264269
2600;103;101;0.001054757
2600;91;89;0.000767148
2600;79;75;0.000753683
2600;92;88;0.000871283
2600;119;115;0.000707997
2600;109;107;0.000721061
2600;85;81;0.00082157
2600;114;110;0.000764592
2600;87;85;0.000680566
2600;94;92;0.000796062
2600;137;135;0.000735949
2600;119;117;0.000729707
2600;125;121;0.000695844
2600;108;106;0.000723495
2600;74;71;0.00080028
2600;109;107;0.000739956
2600;121;119;0.000694672
2600;91;87;0.000703259
2600;81;79;0.000863328
2600;88;86;0.000758662
2600;107;105;0.000742001
2600;82;78;0.000733725
2600;136;134;0.000693089
2600;90;86;0.000670246
2600;70;69;0.000664927
2600;55;54;0.000591689
2600;67;66;0.000584816
2600;78;77;0.000557956
2600;66;65;0.000584365
2600;56;55;0.000575519
2600;65;64;0.000612468
2600;74;73;0.000607879
2600;57;56;0.000783108
2600;62;61;0.000687699
2600;72;71;0.0007095
2600;66;65;0.000691596
2600;67;66;0.000694902
2600;72;71;0.000717215
2600;76;75;0.000882844
2600;76;75;0.000721933
2600;66;65;0.000718307
2600;58;57;0.000702907
2600;80;79;0.000726702
2600;65;64;0.000719118
2600;60;59;0.00068802
2600;70;69;0.000723986
2600;84;83;0.000719348
2600;74;73;0.000710401
2600;75;74;0.000732303
2600;76;75;0.000754394
2600;68;67;0.000827811
2600;75;74;0.000702066
2600;86;85;0.000709279
2600;67;66;0.000708758
2600;91;90;0.000669184
2600;74;71;0.000569888
2600;97;94;0.000633297
2600;67;66;0.000563226
2600;96;95;0.000715421
2600;84;83;0.000697597
2600;73;70;0.000587271
2600;95;94;0.000663504
2600;93;92;0.000588813
2600;79;76;0.000568766
2600;82;79;0.000599023
2600;64;61;0.000585998
2600;73;70;0.000613099
2600;99;98;0.000567323
2600;84;81;0.000581971
2600;70;67;0.000627335
2600;84;81;0.000561031
2600;73;72;0.000761477
2600;79;78;0.000752861
2600;74;73;0.000685775
2600;65;64;0.000707676
2600;82;79;0.000722344
2600;85;82;0.000723816
2600;80;79;0.000697217
2600;82;81;0.000792105
2600;75;72;0.000762589
2600;98;97;0.000716954
2600;81;78;0.000708858
2600;63;62;0.001026193
2600;100;99;0.000742461
2600;81;79;0.000758401
2600;78;76;0.000562113
2600;78;76;0.000579767
2600;84;82;0.000576841
2600;106;104;0.000621815
2600;88;86;0.000609713
2600;88;85;0.00056543
2600;69;66;0.000716793
2600;93;90;0.000647604
2600;111;109;0.000563787
2600;64;62;0.000584756
2600;77;74;0.00056041
2600;63;61;0.000576491
2600;106;104;0.000590707
2600;96;93;0.000618739
2600;80;78;0.000649697
2600;95;92;0.000563516
2600;93;91;0.00057638
2600;77;74;0.00057619
2600;97;94;0.001063453
2600;85;82;0.000650209
2600;105;102;0.0006028
2600;93;90;0.000689482
2600;80;77;0.00056017
2600;105;102;0.000578604
2600;107;105;0.000569287
2600;100;97;0.000603051
2600;68;66;0.000723295
2600;99;97;0.000558607
2600;79;77;0.000577603
3100;97;96;0.000803035
3100;99;98;0.00068841
3100;81;80;0.000732843
3100;104;103;0.000676418
3100;122;121;0.000676989
3100;83;82;0.000672791
3100;113;112;0.000699671
3100;119;118;0.000770579
3100;106;105;0.00079505
3100;117;116;0.00078965
3100;108;107;0.000801773
3100;88;87;0.00080547
3100;99;98;0.000802874
3100;125;124;0.000801703
3100;118;117;0.000808756
3100;97;96;0.000823152
3100;100;99;0.000820347
3100;101;100;0.000806571
3100;111;110;0.000810309
3100;92;91;0.000782116
3100;76;75;0.000862246
3100;91;90;0.000798376
3100;103;102;0.000807764
3100;86;85;0.00080022
3100;112;111;0.000791644
3100;107;106;0.001360607
3100;112;111;0.001042126
3100;105;104;0.000836448
3100;130;129;0.000841687
3100;87;86;0.000763571
3100;62;61;0.000740538
3100;86;85;0.00092797
3100;72;71;0.000731931
3100;76;75;0.000658404
3100;64;63;0.000731882
3100;86;83;0.000669835
3100;99;98;0.000716884
3100;80;79;0.000739416
3100;66;65;0.000678792
3100;76;75;0.000679023
3100;75;72;0.000673292
3100;93;90;0.000659856
3100;71;70;0.000680155
3100;100;97;0.000670918
3100;85;84;0.000736901
3100;102;101;0.000681988
3100;74;73;0.000688059
3100;79;78;0.000825326
3100;81;80;0.000724738
3100;88;87;0.000680084
3100;76;73;0.000793087
3100;89;88;0.000692107
3100;70;69;0.000876373
3100;74;73;0.000932357
3100;76;75;0.000851857
3100;75;72;0.000852137
3100;84;83;0.000993843
3100;64;63;0.000839894
3100;71;70;0.000846647
3100;65;64;0.000840234
3100;64;62;0.000772277
3100;81;79;0.000727914
3100;63;61;0.000668843
3100;75;73;0.000692578
3100;77;75;0.000705372
3100;102;100;0.000659136
3100;70;68;0.000654386
3100;67;65;0.000695223
3100;84;82;0.000787947
3100;104;102;0.0006935
3100;83;81;0.000676908
3100;70;68;0.00069945
3100;84;82;0.000686587
3100;62;60;0.000679854
3100;68;66;0.000841327
3100;81;79;0.000683291
3100;88;86;0.000657973
3100;68;66;0.000702386
3100;63;61;0.000907916
3100;78;76;0.001104918
3100;91;89;0.000778699
3100;96;94;0.000733123
3100;85;83;0.000657111
3100;84;82;0.000974484
3100;90;88;0.00085929
3100;62;60;0.000843711
3100;85;83;0.00085397
3100;69;67;0.000840586
3100;78;76;0.000835866
3100;76;74;0.000846937
3100;61;59;0.000839112
3100;86;84;0.000691997
3100;65;63;0.000659116
3100;72;70;0.000765615
3100;67;65;0.000696214
3100;70;68;0.000670957
3100;55;53;0.00070433
3100;70;68;0.000704801
3100;67;65;0.000669094
3100;63;61;0.000652784
3100;69;67;0.00069398
3100;81;79;0.000804558
3100;78;76;0.00072005
3100;66;64;0.000797625
3100;63;61;0.000917128
3100;69;67;0.000705161
3100;53;51;0.000708959
3100;62;60;0.000688099
3100;69;67;0.000756107
3100;61;59;0.000699972
3100;67;65;0.000679293
3100;83;81;0.000726302
3100;62;60;0.000706534
3100;68;66;0.000671899
3100;57;55;0.000702607
3100;58;56;0.000707816
3100;65;63;0.000731921
3100;63;61;0.000680145
3100;60;58;0.000713948
3100;59;57;0.000676177
3100;70;68;0.000748032
3100;76;74;0.000735648
3100;89;87;0.000674424
3100;92;90;0.000674945
3100;63;61;0.000711303
3100;75;73;0.00066717
3100;84;82;0.000760936
3100;76;74;0.000742121
3100;75;73;0.000653374
3100;87;85;0.000654226
3100;58;56;0.000680665
3100;77;75;0.000663313
3100;62;60;0.000708738
3100;67;65;0.000763371
3100;66;64;0.000712856
3100;76;74;0.000676297
3100;96;94;0.000713447
3100;66;64;0.000669895
3100;64;62;0.00066672
3100;69;67;0.000728074
3100;97;95;0.000702296
3100;61;59;0.000693229
3100;88;86;0.000868197
3100;70;68;0.000887273
3100;71;69;0.000863619
3100;80;78;0.000883976
3100;56;54;0.000872576
3100;65;63;0.000879929
3100;91;89;0.000866474
3100;73;71;0.000984846
3100;77;74;0.000749806
3100;73;70;0.000681687
3100;81;79;0.000712355
3100;71;68;0.000658924
3100;70;68;0.000668492
3100;68;65;0.000756709
3100;67;64;0.000668192
3100;56;53;0.000662141
3100;88;86;0.000784951
3100;60;58;0.00066675
3100;75;72;0.000663934
3100;73;70;0.000795532
3100;84;82;0.000800519
3100;80;77;0.000668153
3100;68;66;0.000676638
3100;67;64;0.000740417
3100;81;79;0.000669224
3100;67;65;0.000663814
3100;73;70;0.000766106
3100;73;70;0.000676417
3100;87;85;0.000658434
3100;63;60;0.000769161
3100;57;55;0.000679313
3100;82;80;0.000670156
3100;70;67;0.000728716
3100;85;83;0.000674815
3100;63;60;0.000675175
3100;65;62;0.000725811
3100;90;87;0.00069404
3100;82;80;0.000687459
3100;74;71;0.000833211
3100;73;70;0.00067265
3100;58;55;0.000718787
3100;79;76;0.000665497
3100;62;59;0.000675035
3100;75;72;0.000669946
3100;92;89;0.000685304
3100;93;90;0.000676788
3100;74;71;0.000671478
3100;75;72;0.000726572
3100;75;72;0.000748643
3100;86;83;0.000675366
3100;71;68;0.000678451
3100;72;69;0.000717154
3100;57;54;0.000668042
3100;69;66;0.000669624
3100;65;62;0.000669394
3100;85;82;0.000691236
3100;74;71;0.000680215
3100;78;75;0.000653264
3100;93;90;0.000674304
3100;79;76;0.00066667
3100;71;68;0.00064571
3100;84;81;0.000685184
3100;78;75;0.000773079
3100;78;75;0.000651321
3100;66;63;0.001122593
3100;66;63;0.00104003
3100;75;72;0.000845314
3100;64;61;0.00088584
3100;58;56;0.000740258
3100;78;76;0.000674414
3100;73;71;0.000720149
3100;83;81;0.000743483
3100;94;92;0.000727403
3100;95;93;0.000732994
3100;81;79;0.000813294
3100;92;90;0.000824185
3100;81;79;0.000724308
3100;93;91;0.000669434
3100;86;84;0.000749024
3100;67;65;0.000756628
3100;70;68;0.000657442
3100;73;71;0.000670597
3100;74;72;0.000741079
3100;80;78;0.000657062
3100;77;75;0.000697517
