n;rounds;depth;time
2600;91;90;0.000577373
2600;89;88;0.000564668
2600;98;95;0.000574998
2600;84;81;0.000585046
2600;90;89;0.00076292
2600;73;72;0.000798345
2600;73;72;0.000602239
2600;76;75;0.000547606
2600;83;82;0.000573014
2600;99;98;0.000583504
2600;91;90;0.000563927
2600;65;62;0.000547836
2600;97;94;0.000566412
2600;67;66;0.000609653
2600;88;87;0.000591027
2600;67;66;0.000599654
2600;85;84;0.000573605
2600;105;104;0.000568265
2600;69;68;0.000570108
2600;81;80;0.000553968
2600;78;77;0.000567294
2600;80;79;0.000548888
2600;84;81;0.000593883
2600;91;88;0.000548748
2600;86;85;0.000584766
2600;106;103;0.000583554
2600;85;84;0.000559198
2600;80;79;0.00057119
2600;70;69;0.000543279
2600;74;73;0.00071504
2600;57;56;0.000639959
2600;72;71;0.000622757
2600;76;75;0.000556153
2600;61;60;0.000595496
2600;56;55;0.000583393
2600;89;88;0.000608982
2600;68;67;0.000576059
2600;74;73;0.00057647
2600;71;70;0.000569948
2600;71;70;0.000556313
2600;58;57;0.000567744
2600;75;74;0.000568555
2600;82;81;0.000588803
2600;65;64;0.000704621
2600;74;73;0.000571391
2600;55;54;0.000570078
2600;56;55;0.000572393
2600;87;86;0.000579226
2600;68;67;0.000681367
2600;89;88;0.001335453
2600;63;62;0.000790271
2600;70;69;0.000664976
2600;74;73;0.000576491
2600;55;54;0.000591118
2600;86;85;0.000602779
2600;74;73;0.000699211
2600;85;84;0.000576601
2600;67;66;0.000572342
2600;87;86;0.0008846
2600;90;88;0.000651892
2600;108;106;0.000558887
2600;77;75;0.000583243
2600;83;81;0.000641602
2600;93;91;0.000601668
2600;86;84;0.000594103
2600;82;80;0.00054919
2600;103;101;0.000572432
2600;79;77;0.015774312
2600;77;75;0.000572963
2600;65;63;0.000576
2600;82;80;0.000555211
2600;63;61;0.000690894
2600;77;75;0.000690053
2600;90;88;0.000724358
2600;61;59;0.000569337
2600;61;59;0.000649998
2600;72;70;0.000622016
2600;87;85;0.000558316
2600;83;81;0.000559338
2600;84;82;0.000558116
2600;69;67;0.000707636
2600;75;73;0.000590687
2600;63;61;0.000612137
2600;83;81;0.000603682
2600;94;92;0.000618148
2600;95;93;0.000576471
2600;65;63;0.000547736
2600;84;82;0.000571761
2600;91;89;0.00058686
2600;74;72;0.000893444
2600;62;61;0.000706794
2600;79;77;0.000627266
2600;93;91;0.00060288
2600;77;75;0.000579827
2600;78;76;0.000556002
2600;102;100;0.000573074
2600;80;78;0.000620413
2600;68;66;0.000551183
2600;69;68;0.000639088
2600;98;96;0.000552545
2600;72;70;0.000627466
2600;88;86;0.000566051
2600;84;83;0.000553347
2600;111;110;0.000583273
2600;62;60;0.000585747
2600;99;97;0.000584805
2600;78;77;0.000751688
2600;80;78;0.000729067
2600;107;106;0.000766166
2600;63;62;0.000818484
2600;79;77;0.000742271
2600;63;61;0.000721843
2600;102;100;0.000728856
2600;81;79;0.000792395
2600;86;84;0.000766697
2600;63;61;0.00071456
2600;72;71;0.000747871
2600;83;81;0.000798577
2600;108;107;0.000785813
2600;99;98;0.000826519
2600;78;77;0.00085337
2600;72;71;0.00075238
2600;66;65;0.000749555
2600;74;73;0.000745146
2600;60;58;0.000850073
2600;69;68;0.00074746
2600;71;70;0.000808475
2600;75;74;0.000822371
2600;74;73;0.000790902
2600;105;104;0.00074705
2600;68;67;0.000727543
2600;76;75;0.000717345
2600;59;57;0.000788718
2600;73;72;0.000666629
2600;86;85;0.000575238
2600;66;65;0.000583814
2600;71;70;0.000575348
2600;68;67;0.00063999
2600;71;70;0.000564017
2600;67;66;0.000564788
2600;80;79;0.000557255
2600;70;69;0.000669474
2600;85;84;0.000553307
2600;66;65;0.000582502
2600;82;81;0.000606847
2600;82;81;0.000593552
2600;65;64;0.000573525
2600;64;63;0.000548999
2600;62;61;0.000614482
2600;57;55;0.000650219
2600;59;57;0.000553597
2600;63;61;0.000610925
2600;78;76;0.000639048
2600;63;61;0.000558787
2600;65;63;0.00058123
2600;59;57;0.00059268
2600;53;51;0.000573584
2600;68;66;0.000551473
2600;63;61;0.000571772
2600;58;56;0.0005764
2600;67;65;0.000557174
2600;62;60;0.00059234
2600;71;69;0.0005496
2600;60;58;0.000598722
2600;64;62;0.000566521
2600;78;76;0.000608139
2600;87;85;0.000569768
2600;70;68;0.000558456
2600;64;62;0.000614903
2600;83;81;0.000554559
2600;71;69;0.000602489
2600;72;70;0.000568656
2600;62;60;0.000570159
2600;60;58;0.000569627
2600;71;69;0.00056596
2600;57;55;0.000579106
2600;71;69;0.000561762
2600;63;61;0.000580507
2600;63;61;0.000647333
2600;71;68;0.000648275
2600;63;60;0.000659025
2600;55;52;0.000574166
2600;58;56;0.000572283
2600;59;58;0.000577362
2600;56;54;0.000582081
2600;62;61;0.000598852
2600;46;43;0.000578134
2600;62;61;0.000553517
2600;57;54;0.000583043
2600;54;53;0.000568936
2600;61;60;0.000557305
2600;68;65;0.000591508
2600;70;67;0.000549851
2600;57;55;0.000565901
2600;49;46;0.000568275
2600;61;60;0.000569287
2600;60;57;0.000567954
2600;68;65;0.000553007
2600;60;59;0.000575608
2600;59;58;0.000549099
2600;48;46;0.000628087
2600;68;67;0.000549159
2600;55;54;0.000564668
2600;63;62;0.000632997
2600;72;71;0.000569577
2600;67;66;0.000574257
2600;55;52;0.000579917
2600;50;47;0.000607719
2600;77;76;0.000595245
2600;63;61;0.000689372
2600;80;78;0.000746408
2600;92;90;0.000691125
2600;72;70;0.000760796
2600;84;82;0.000749314
2600;97;96;0.00068338
2600;88;86;0.000662792
2600;76;74;0.00061365
2600;73;72;0.000829885
2600;77;75;0.000598001
2600;75;73;0.000729477
2600;97;96;0.000781976
2600;62;61;0.000817051
2600;83;81;0.00078416
2600;76;74;0.000669324
2600;67;66;0.000709189
2600;97;96;0.00059243
2600;61;60;0.000631934
2600;87;85;0.00069907
2600;85;83;0.000776315
2600;82;80;0.00109292
2600;90;88;0.001328427
2600;56;54;0.000872465
2600;72;70;0.000712025
2600;88;86;0.000583343
2600;62;61;0.00065612
2600;88;86;0.001098208
2600;86;84;0.000903864
2600;81;79;0.000733304
2600;65;64;0.000701204
2600;81;79;0.000650749
2600;61;59;0.000562424
2600;81;79;0.000580999
2600;83;81;0.000542377
2600;78;76;0.000734136
2600;90;88;0.000680856
2600;97;95;0.000613309
2600;77;75;0.000632836
2600;79;77;0.000660307
2600;60;58;0.000662902
2600;65;63;0.000582061
2600;78;76;0.00058133
2600;72;70;0.000653936
2600;71;69;0.000776034
2600;70;68;0.000640821
2600;82;80;0.000578314
2600;71;69;0.00062945
2600;71;69;0.000570649
2600;76;74;0.00066704
2600;72;70;0.000623859
2600;83;81;0.000637835
2600;64;62;0.00062437
2600;87;85;0.000601517
2600;73;71;0.000655358
2600;76;74;0.000589645
2600;82;80;0.000577692
2600;86;84;0.000650169
2600;77;75;0.000604583
2600;73;71;0.000681016
2600;70;68;0.00077346
2600;101;99;0.000735038
2600;73;69;0.000655489
2600;101;97;0.000669885
2600;83;79;0.000662903
2600;88;86;0.001081836
2600;82;80;0.000765465
2600;67;63;0.000937507
2600;91;89;0.000633627
2600;97;95;0.00064565
2600;75;71;0.000667221
2600;88;84;0.000631253
2600;92;90;0.000741199
2600;98;96;0.000597791
2600;91;89;0.000632174
2600;89;85;0.000712815
2600;81;79;0.000584144
2600;82;78;0.000642785
2600;104;100;0.000640651
2600;99;95;0.000591198
2600;89;85;0.000705953
2600;93;91;0.000726111
2600;104;100;0.000808966
2600;73;69;0.000743373
2600;101;99;0.000650719
2600;108;106;0.000647414
2600;102;100;0.000774611
2600;73;69;0.000855714
2600;107;103;0.000792264
2600;92;90;0.000856726
2600;100;98;0.000883356
2600;65;64;0.000883496
2600;75;74;0.000981009
2600;71;70;0.000719468
2600;57;56;0.000730068
2600;78;77;0.000620623
2600;73;72;0.000678983
2600;62;61;0.000716573
2600;48;47;0.000696746
2600;54;52;0.000583824
2600;59;58;0.000670346
2600;60;59;0.000587451
2600;64;63;0.000724448
2600;56;55;0.000600856
2600;63;62;0.000575108
2600;76;75;0.000586189
2600;63;62;0.000566481
2600;63;62;0.000612267
2600;53;52;0.000662552
2600;67;66;0.000567063
2600;65;64;0.0005925
2600;76;75;0.000577963
2600;72;71;0.00085354
2600;57;56;0.000770354
2600;60;59;0.00072022
2600;73;72;0.000695383
2600;70;69;0.000700653
2600;66;65;0.000589796
2600;75;74;0.00056041
2600;73;72;0.000610685
2600;80;79;0.000637525
2600;55;53;0.000726581
2600;55;54;0.000644708
2600;79;78;0.000687549
2600;76;75;0.000577683
2600;56;55;0.000554248
2600;74;72;0.000685325
2600;54;53;0.000620813
2600;66;64;0.000554609
2600;49;48;0.00094987
2600;67;65;0.000906909
2600;86;84;0.000612538
2600;63;62;0.000563556
2600;72;71;0.000627276
2600;74;73;0.000600435
2600;65;64;0.000573024
2600;84;83;0.000591088
2600;70;69;0.000561072
2600;80;78;0.00057092
2600;69;67;0.000561502
2600;73;71;0.000842539
2600;58;57;0.000611887
2600;81;79;0.00075738
2600;64;63;0.000678071
2600;81;79;0.000637504
2600;55;54;0.000708548
2600;50;49;0.000841447
2600;65;64;0.000769191
2600;61;60;0.000860793
2600;58;57;0.000820547
2600;66;65;0.00089656
2600;68;65;0.000734557
2600;71;68;0.000577462
2600;70;67;0.000574918
2600;60;57;0.000590827
2600;76;73;0.00055505
2600;55;52;0.000610464
2600;69;66;0.000569076
2600;58;55;0.000590647
2600;67;64;0.000568446
2600;74;71;0.00057618
2600;79;76;0.000570799
2600;72;69;0.00055512
2600;75;72;0.000582582
2600;62;59;0.000683501
2600;56;53;0.000577132
2600;57;54;0.000572873
2600;69;66;0.000594845
2600;84;81;0.000573335
2600;62;59;0.000558817
2600;64;61;0.000577633
2600;77;74;0.000561332
2600;77;74;0.000576821
2600;76;73;0.000578805
2600;79;76;0.000665327
2600;66;63;0.000581389
2600;69;66;0.000571992
2600;72;69;0.000573935
2600;59;56;0.000617548
2600;78;75;0.000561883
2600;61;58;0.00061924
2600;67;64;0.00080558
2600;100;97;0.000738274
2600;63;60;0.000791884
2600;86;83;0.000735719
2600;69;66;0.000781565
2600;74;71;0.000848029
2600;95;94;0.000743003
2600;70;67;0.000767588
2600;61;60;0.000897622
2600;73;70;0.000732803
2600;83;82;0.000746349
2600;65;62;0.000779361
2600;104;101;0.00076827
2600;75;72;0.000723696
2600;95;92;0.000741259
2600;93;92;0.000790982
2600;99;96;0.000866184
2600;84;83;0.000553858
2600;62;59;0.000573485
2600;84;81;0.000632195
2600;85;84;0.000575779
2600;56;53;0.000568896
2600;92;89;0.00056031
2600;72;69;0.000632085
2600;95;94;0.000572884
2600;74;71;0.000572543
2600;84;81;0.000557745
2600;71;68;0.000575008
2600;71;68;0.000590276
2600;82;79;0.000608811
2600;67;66;0.000836357
2600;79;78;0.00057607
2600;56;55;0.000598421
2600;83;82;0.000614792
2600;64;63;0.000562815
2600;88;87;0.000579646
2600;71;70;0.000636623
2600;71;70;0.000553618
2600;74;73;0.00057608
2600;68;67;0.000553216
2600;70;69;0.000589755
2600;67;66;0.000552115
2600;70;69;0.00058199
2600;67;66;0.000560751
2600;83;82;0.000584626
2600;70;69;0.000570549
2600;83;82;0.000550501
2600;80;79;0.000583835
2600;71;70;0.000551313
2600;96;95;0.000569327
2600;79;78;0.000568425
2600;75;74;0.000588553
2600;95;94;0.000646471
2600;76;75;0.000639248
2600;72;71;0.00057107
2600;74;73;0.000563706
2600;63;62;0.000702176
2600;86;85;0.000718817
2600;63;62;0.000776375
2600;76;75;0.000694481
2600;88;87;0.000652143
2600;94;93;0.000560049
2600;92;90;0.000568005
2600;92;91;0.000604152
2600;108;106;0.000566101
2600;107;106;0.00057053
2600;99;98;0.000588292
2600;69;68;0.000556012
2600;67;66;0.000555391
2600;71;70;0.000564989
2600;71;70;0.000551394
2600;93;91;0.000618048
2600;89;88;0.00061342
2600;107;106;0.000564187
2600;86;85;0.000578474
2600;96;95;0.000592361
2600;91;90;0.000567253
2600;110;109;0.000547256
2600;89;88;0.000590316
2600;78;76;0.000550602
2600;73;72;0.000569137
2600;87;85;0.000559839
2600;72;70;0.000589234
2600;77;75;0.000569317
2600;65;63;0.000546434
2600;78;77;0.000882683
2600;102;101;0.000981831
2600;69;67;0.000831388
2600;91;89;0.000835205
2600;77;76;0.000788047
2600;55;53;0.000636713
2600;66;64;0.000568485
2600;69;67;0.000609493
2600;68;66;0.000553788
2600;57;55;0.000586168
2600;62;60;0.000557154
2600;82;80;0.000632826
2600;61;59;0.000572412
2600;59;57;0.000596007
2600;60;58;0.000573044
2600;67;65;0.000652001
2600;79;77;0.000569116
2600;67;65;0.000563226
2600;81;79;0.000558336
2600;55;53;0.000646161
2600;70;68;0.000819737
2600;77;75;0.000555992
2600;66;64;0.00057116
2600;57;55;0.000648706
2600;70;68;0.000601397
2600;78;76;0.000552185
2600;62;60;0.000569347
2600;74;72;0.000726832
2600;77;75;0.000554118
2600;57;55;0.000582261
2600;72;70;0.000551364
2600;60;58;0.000716563
2600;71;69;0.000570549
2600;68;66;0.000552526
2600;63;61;0.00056584
2600;85;82;0.000713207
2600;68;65;0.000556703
2600;82;79;0.000598512
2600;104;101;0.000580628
2600;90;87;0.000579536
2600;83;80;0.000643657
2600;82;79;0.000600936
2600;106;103;0.00059764
2600;73;70;0.000626434
2600;97;94;0.000587381
2600;86;83;0.000572553
2600;82;79;0.000559649
2600;85;82;0.000660989
2600;83;80;0.000554329
2600;95;92;0.000568295
2600;97;94;0.000553167
2600;94;91;0.000651681
2600;101;98;0.000591148
2600;76;73;0.000555802
2600;85;82;0.000567293
2600;70;67;0.000580819
2600;76;73;0.000566952
2600;92;89;0.000582111
2600;109;106;0.00056575
2600;65;62;0.000583123
2600;84;81;0.000553788
2600;103;100;0.000585447
2600;115;112;0.000550562
2600;77;74;0.000568515
2600;105;102;0.000606306
2600;79;76;0.000719378
2600;89;86;0.000598612
2600;102;99;0.000605264
2600;83;80;0.000572783
2600;94;91;0.000633247
2600;113;112;0.000567804
2600;76;73;0.000543789
2600;96;93;0.00058137
2600;85;82;0.000594835
2600;80;77;0.000558687
2600;78;75;0.000554399
2600;76;75;0.000578835
2600;93;90;0.000603792
2600;80;79;0.000542436
2600;74;71;0.000562695
2600;96;93;0.000563446
2600;82;79;0.000582532
2600;97;96;0.000558907
2600;80;77;0.000556233
2600;81;78;0.00058679
2600;88;85;0.000625442
2600;84;81;0.00056554
2600;80;77;0.000548097
2600;71;68;0.00056
2600;83;82;0.000592039
2600;91;88;0.000551093
2600;69;66;0.000566422
2600;92;89;0.000569126
2600;81;80;0.000606356
2600;95;92;0.000540423
2600;95;92;0.000678321
2600;98;97;0.000576791
2600;78;75;0.000626594
2600;88;85;0.000562174
2600;83;80;0.000545983
2600;86;83;0.000564748
2600;68;65;0.000569467
2600;109;108;0.000545973
2600;64;63;0.000641392
2600;96;93;0.000568906
2600;107;104;0.000595876
2600;99;96;0.000552536
2600;81;80;0.000682619
2600;82;79;0.000567714
2600;77;76;0.000545713
2600;80;79;0.000563957
2600;103;100;0.00055467
2600;79;76;0.000758862
2600;92;89;0.000562304
2600;96;93;0.000544681
2600;94;91;0.000562444
2600;64;61;0.000754454
2600;78;75;0.000689262
2600;90;87;0.000580087
2600;99;96;0.000554099
2600;91;88;0.000628818
2600;90;87;0.000617357
2600;76;73;0.000560901
2600;80;79;0.000579817
2600;88;85;0.000606446
2600;76;73;0.000633287
2600;56;53;0.000592891
2600;46;43;0.00061871
2600;61;58;0.000563225
2600;60;57;0.000567653
2600;56;53;0.000547787
2600;62;59;0.000558076
2600;50;49;0.000561001
2600;61;58;0.000548387
2600;80;79;0.000575589
2600;57;56;0.000552586
2600;70;69;0.000593232
2600;47;44;0.00054435
2600;47;44;0.000628558
2600;62;59;0.00055503
2600;61;58;0.000541746
2600;60;57;0.000562494
2600;63;62;0.000626835
2600;52;51;0.00057128
2600;61;58;0.000678943
2600;60;57;0.00066191
2600;47;44;0.000572903
2600;72;69;0.000546955
2600;61;58;0.000574257
2600;60;57;0.000572573
2600;48;45;0.000559368
2600;65;62;0.000566562
2600;43;40;0.000543379
2600;59;56;0.000567633
2600;65;62;0.00054431
3100;100;99;0.000729367
3100;72;71;0.000666379
3100;75;73;0.000649518
3100;69;67;0.000662161
3100;78;77;0.000662982
3100;77;76;0.000683972
3100;69;68;0.000663654
3100;88;87;0.000857609
3100;81;80;0.001197683
3100;90;89;0.000697697
3100;76;75;0.000648335
3100;75;74;0.000666429
3100;68;66;0.000665126
3100;71;69;0.000643106
3100;70;69;0.000660287
3100;82;81;0.000657322
3100;69;67;0.000644177
3100;75;74;0.000659956
3100;81;80;0.000687058
3100;71;70;0.000670527
3100;88;86;0.000664235
3100;80;79;0.000658334
3100;79;78;0.000651421
3100;67;66;0.000671628
3100;85;84;0.000658074
3100;77;76;0.00064596
3100;77;76;0.000684994
3100;89;87;0.00065599
3100;78;77;0.000644958
3100;82;81;0.000709949
3100;79;77;0.00072553
3100;79;77;0.000649357
3100;74;72;0.000664135
3100;65;63;0.000644057
3100;70;68;0.000642083
3100;84;82;0.000679023
3100;82;80;0.000735007
3100;76;74;0.000704249
3100;68;66;0.000661891
3100;72;70;0.000670416
3100;76;74;0.000652162
3100;72;70;0.000660648
3100;88;86;0.000662081
3100;66;64;0.000666309
3100;81;79;0.000661379
3100;76;74;0.000667261
3100;100;98;0.000653374
3100;63;61;0.000663132
3100;67;65;0.000677931
3100;82;80;0.000648225
3100;69;67;0.000659676
3100;71;69;0.000685124
3100;79;77;0.000655208
3100;72;70;0.000668183
3100;63;61;0.000663453
3100;71;69;0.000659055
3100;94;92;0.000856946
3100;66;64;0.000670156
3100;78;76;0.000700482
3100;70;68;0.000652633
3100;69;68;0.000708408
3100;87;85;0.000654326
3100;74;73;0.000661951
3100;88;87;0.000647984
3100;72;70;0.000665407
3100;82;81;0.000661339
3100;86;85;0.000680425
3100;54;53;0.0006511
3100;59;57;0.000665347
3100;93;91;0.000651
3100;71;70;0.000665297
3100;92;91;0.000666659
3100;80;78;0.00069885
3100;80;78;0.000657663
3100;73;71;0.000666849
3100;77;76;0.000664325
3100;67;66;0.000770338
3100;86;84;0.000727399
3100;82;80;0.000699611
3100;65;64;0.000648936
3100;62;61;0.000660408
3100;87;86;0.000668683
3100;69;68;0.000646702
3100;80;79;0.000666129
3100;71;69;0.000659546
3100;84;83;0.000663734
3100;72;70;0.000670436
3100;82;81;0.000663984
3100;90;89;0.000649627
3100;92;91;0.000660898
3100;54;53;0.000712625
3100;73;72;0.000703519
3100;71;70;0.000670737
3100;71;70;0.000663413
3100;48;47;0.000685595
3100;81;79;0.000671369
3100;66;65;0.000662631
3100;65;64;0.000643936
3100;60;59;0.000725148
3100;69;68;0.00067253
3100;72;70;0.000738925
3100;65;63;0.000657933
3100;69;68;0.000680806
3100;70;69;0.000644949
3100;67;66;0.000671128
3100;49;48;0.000685575
3100;73;72;0.000653044
3100;47;46;0.000656099
3100;60;59;0.00066706
3100;56;55;0.000662812
3100;69;68;0.000666048
3100;68;67;0.000666008
3100;55;54;0.000643817
3100;53;52;0.000662752
3100;66;65;0.00067732
3100;60;59;0.000646201
3100;69;67;0.000677439
3100;67;65;0.000672942
3100;51;50;0.000647553
3100;64;63;0.000669114
3100;98;96;0.000748152
3100;104;103;0.000670016
3100;74;72;0.000653004
3100;98;97;0.000673702
3100;83;81;0.00066125
3100;74;73;0.000655989
3100;86;85;0.000682669
3100;80;79;0.00066738
3100;97;96;0.000669766
3100;84;83;0.00065118
3100;107;106;0.0006615
3100;84;83;0.000646872
3100;81;80;0.000669385
3100;84;83;0.00069383
3100;102;101;0.000664335
3100;86;84;0.000667271
3100;92;90;0.000695173
3100;92;90;0.000646592
3100;79;78;0.000690875
3100;92;90;0.000666098
3100;72;70;0.000653475
3100;66;65;0.000666138
3100;96;95;0.000664486
3100;95;94;0.000665797
3100;98;97;0.000664174
3100;102;101;0.000662602
3100;80;78;0.000646462
3100;77;76;0.000670957
3100;87;85;0.000659246
3100;60;59;0.000662472
3100;94;90;0.000706764
3100;75;74;0.000673322
3100;76;75;0.000697076
3100;87;83;0.000656501
3100;80;79;0.00066727
3100;91;90;0.000683541
3100;78;77;0.000699632
3100;93;92;0.000674704
3100;74;73;0.000671078
3100;81;77;0.000650309
3100;87;86;0.000688881
3100;86;85;0.000671819
3100;79;78;0.000652864
3100;87;86;0.000723025
3100;71;67;0.000673803
3100;80;79;0.000652152
3100;83;82;0.000665337
3100;99;95;0.000682409
3100;81;80;0.000655909
3100;77;73;0.000667451
3100;85;81;0.000672901
3100;84;83;0.000664365
3100;81;80;0.000662341
3100;69;68;0.000684904
3100;109;105;0.000669354
3100;110;106;0.000682599
3100;80;76;0.000666058
3100;82;81;0.000649818
3100;103;102;0.000664305
3100;79;78;0.000671779
3100;63;61;0.000779821
3100;65;63;0.000737222
3100;85;83;0.000785843
3100;104;102;0.00064556
3100;79;77;0.000664686
3100;75;73;0.000703408
3100;73;71;0.000647504
3100;68;66;0.000662752
3100;63;61;0.00064056
3100;87;85;0.000659897
3100;104;102;0.000667241
3100;70;68;0.000644267
3100;70;68;0.000657432
3100;89;87;0.00066152
3100;74;72;0.000652934
3100;80;78;0.00065649
3100;75;73;0.000662893
3100;84;82;0.00066733
3100;79;77;0.000670186
3100;101;99;0.000665176
3100;91;89;0.000645189
3100;93;91;0.000662692
3100;98;96;0.000729176
3100;76;74;0.000652713
3100;78;76;0.000706174
3100;111;109;0.00067768
3100;82;80;0.000646522
3100;91;89;0.000655919
3100;79;77;0.000666169
3100;92;90;0.000646772
3100;85;81;0.000722324
3100;101;100;0.000659245
3100;84;83;0.000685595
3100;82;81;0.000660408
3100;69;65;0.000724358
3100;76;72;0.000667721
3100;91;87;0.00066174
3100;92;91;0.00065095
3100;77;73;0.000663895
3100;73;69;0.000673201
3100;101;97;0.000649668
3100;80;76;0.00066181
3100;78;77;0.000663634
3100;82;81;0.00064561
3100;101;97;0.000665848
3100;86;85;0.000660157
3100;89;85;0.000659546
3100;89;88;0.00066706
3100;91;90;0.000728926
3100;90;89;0.000643185
3100;100;96;0.000662992
3100;82;78;0.000665036
3100;79;75;0.000640821
3100;65;61;0.000685685
3100;91;90;0.000698659
3100;103;102;0.000651651
3100;71;70;0.000660649
3100;100;96;0.000662642
3100;98;97;0.000647703
3100;81;80;0.000665346
3100;62;59;0.000729347
3100;65;62;0.000653004
3100;57;54;0.000670957
3100;74;71;0.00067264
3100;59;55;0.00065106
3100;70;67;0.00071463
3100;81;78;0.000801762
3100;71;68;0.000649807
3100;66;63;0.000662522
3100;84;81;0.000671108
3100;70;67;0.000650689
3100;74;71;0.000669595
3100;84;81;0.000668914
3100;83;80;0.00066666
3100;79;76;0.000666368
3100;67;64;0.00067252
3100;85;82;0.000670376
3100;63;60;0.000629129
3100;71;68;0.00067195
3100;80;77;0.000649357
3100;55;52;0.000689232
3100;70;67;0.000696655
3100;74;71;0.000668483
3100;73;70;0.000657793
3100;69;66;0.000675807
3100;86;83;0.00066192
3100;63;60;0.000661029
3100;68;65;0.000690665
3100;79;76;0.000772828
3100;67;64;0.00066684
3100;81;79;0.00071005
3100;105;103;0.000677559
3100;94;93;0.000673984
3100;99;97;0.000646431
3100;82;81;0.000750266
3100;107;106;0.000670717
3100;61;60;0.000649857
3100;74;73;0.000663534
3100;90;88;0.000670507
3100;78;76;0.000663924
3100;63;61;0.000656711
3100;63;61;0.000665046
3100;73;71;0.000652042
3100;99;97;0.000667721
3100;72;71;0.00067742
3100;64;63;0.0006461
3100;70;68;0.000675936
3100;77;76;0.000664786
3100;67;65;0.000651782
3100;99;97;0.000671889
3100;72;71;0.00066665
3100;71;69;0.000650599
3100;81;80;0.000682539
3100;69;67;0.00066677
3100;78;77;0.000643626
3100;64;62;0.000658935
3100;81;79;0.000680886
3100;70;68;0.000646472
3100;82;81;0.00066192
3100;94;93;0.000679353
3100;125;122;0.00073083
3100;100;97;0.000646011
3100;102;101;0.000667701
3100;103;100;0.000661209
3100;113;112;0.000665227
3100;95;94;0.000740177
3100;121;118;0.000682299
3100;88;87;0.000655088
3100;108;107;0.000664856
3100;109;108;0.000661249
3100;98;97;0.000664977
3100;109;108;0.000666329
3100;106;105;0.000666368
3100;108;107;0.00064606
3100;92;89;0.000657563
3100;107;106;0.000662812
3100;122;121;0.000662732
3100;118;117;0.000662472
3100;121;120;0.000663874
3100;118;117;0.000645981
3100;121;120;0.000670066
3100;98;97;0.000670887
3100;104;103;0.000642264
3100;106;105;0.000680255
3100;106;105;0.000662962
3100;100;99;0.000646071
3100;109;108;0.000678251
3100;112;109;0.000678242
3100;97;96;0.000642093
3100;75;72;0.000676468
3100;80;79;0.000719519
3100;81;79;0.000697928
3100;82;81;0.000665207
3100;90;89;0.000654497
3100;105;103;0.000665276
3100;74;72;0.000659726
3100;94;93;0.000648485
3100;109;108;0.000673132
3100;107;106;0.000671669
3100;93;92;0.000648365
3100;97;95;0.00067241
3100;105;104;0.000697928
3100;107;106;0.000691697
3100;123;122;0.000666168
3100;91;90;0.000663714
3100;84;83;0.000662191
3100;123;122;0.000669315
3100;95;94;0.000659386
3100;100;98;0.000646611
3100;112;111;0.000676978
3100;96;95;0.000663564
3100;75;74;0.000646111
3100;112;111;0.000687288
3100;98;97;0.000670707
3100;86;85;0.000649517
3100;105;103;0.000668242
3100;87;85;0.000662882
3100;112;111;0.000660739
3100;95;93;0.000691005
3100;80;79;0.000665567
3100;72;71;0.000697377
3100;82;81;0.000665087
3100;75;74;0.000664625
3100;63;62;0.000648535
3100;64;62;0.000745557
3100;68;67;0.000673162
3100;65;64;0.000663193
3100;77;76;0.000669835
3100;90;89;0.000669375
3100;74;73;0.000651441
3100;61;60;0.000668523
3100;60;59;0.00066718
3100;65;64;0.000648656
3100;72;70;0.000696415
3100;77;76;0.000671218
3100;89;87;0.000653195
3100;83;82;0.000666048
3100;91;90;0.000675516
3100;67;66;0.000651902
3100;76;75;0.000673702
3100;65;64;0.000674104
3100;76;75;0.000648976
3100;72;71;0.000670687
3100;81;80;0.000765013
3100;77;76;0.000802073
3100;68;67;0.000650309
3100;70;69;0.000697447
3100;80;79;0.000678001
3100;68;67;0.000647584
3100;73;72;0.000663313
3100;71;69;0.000726251
3100;68;66;0.001109528
3100;81;79;0.000822211
3100;92;90;0.000683882
3100;81;79;0.000652844
3100;82;80;0.00066168
3100;90;89;0.000665908
3100;70;68;0.000647513
3100;78;76;0.000684583
3100;85;83;0.000669063
3100;74;72;0.000662872
3100;93;92;0.000658284
3100;96;94;0.000665016
3100;79;77;0.000652303
3100;94;93;0.000659085
3100;85;83;0.000702997
3100;93;91;0.00064603
3100;71;70;0.000694893
3100;93;91;0.000670637
3100;79;77;0.000652573
3100;91;89;0.000661219
3100;90;89;0.000663824
3100;85;83;0.000648846
3100;85;83;0.000676027
3100;76;75;0.000664155
3100;73;71;0.000693209
3100;104;102;0.000659035
3100;97;95;0.000669475
3100;93;91;0.000652353
3100;84;83;0.000658634
3100;69;67;0.000718927
3100;87;86;0.000665969
3100;59;57;0.000667941
3100;67;65;0.000676728
3100;66;65;0.000649166
3100;95;94;0.000668473
3100;93;91;0.000709189
3100;86;85;0.000682228
3100;76;74;0.000665237
3100;69;67;0.00067238
3100;56;54;0.000651591
3100;97;95;0.000663855
3100;59;58;0.000665647
3100;69;67;0.000657553
3100;70;69;0.000718777
3100;85;84;0.000665537
3100;69;67;0.000645821
3100;94;92;0.00066717
3100;73;71;0.000664886
3100;82;81;0.000653926
3100;77;75;0.000679894
3100;66;65;0.000670887
3100;57;56;0.000655188
3100;71;69;0.000665999
3100;69;67;0.00066709
3100;69;68;0.00064582
3100;69;68;0.000671799
