n;rounds;time
600;38;0.000153148
600;48;0.000151765
600;35;0.000151554
600;36;0.000151675
600;38;0.000190988
600;37;0.000156253
600;45;0.000153398
600;36;0.000154039
600;52;0.000157285
600;48;0.000150272
600;36;0.000168697
600;45;0.000151364
600;39;0.000150703
600;49;0.000150943
600;37;0.000151184
600;40;0.00014907
600;54;0.000203733
600;45;0.000153137
600;46;0.000151415
600;47;0.000147127
600;53;0.000153889
600;39;0.000178084
600;55;0.000198583
600;49;0.000162004
600;55;0.000150834
600;53;0.000151664
600;52;0.000150473
600;51;0.000150132
600;43;0.000166793
600;57;0.000152507
600;52;0.000150101
600;50;0.000148268
600;42;0.000165811
600;49;0.000151725
600;41;0.000149722
600;49;0.0001652
600;42;0.000149891
600;54;0.000149391
600;44;0.000148519
600;44;0.000148799
600;48;0.000150232
600;39;0.000163036
600;56;0.000162074
600;51;0.000149421
600;49;0.000151093
600;54;0.000150403
600;38;0.000183604
600;50;0.000153568
600;44;0.000153288
600;46;0.000150482
600;43;0.000167675
600;44;0.000146134
600;39;0.000151164
600;43;0.000151374
600;53;0.000150613
600;39;0.000151084
600;38;0.000166833
600;49;0.000150913
600;52;0.000150472
600;47;0.000150503
600;54;0.000151314
600;45;0.000148669
600;38;0.000149651
600;35;0.000166533
600;41;0.000150463
600;45;0.000151033
600;44;0.00014919
600;50;0.000149251
600;45;0.000149531
600;38;0.000165601
600;46;0.000150993
600;33;0.00014887
600;52;0.000163206
600;52;0.000149291
600;50;0.000150262
600;34;0.000149481
600;52;0.000190137
600;56;0.00015442
600;53;0.000151585
600;45;0.000174547
600;47;0.000153228
600;55;0.000149361
600;58;0.000150793
600;49;0.000149631
600;50;0.00014906
600;52;0.000163787
600;42;0.000193082
600;51;0.00014904
600;48;0.00014931
600;41;0.000161664
600;60;0.000150222
600;45;0.000149862
600;35;0.00016539
600;55;0.00014916
600;39;0.000148579
600;40;0.00014956
600;57;0.00014913
600;50;0.00014864
600;52;0.000168756
600;36;0.000150101
600;51;0.000149491
600;56;0.000148138
600;53;0.000148599
600;55;0.00014926
600;51;0.000148158
600;53;0.00016507
600;36;0.000230142
